image,incorrect,correct
12639.jpg,320,320
12639.jpg,"3,067.","3,067"
12639.jpg,1278,1278
12639.jpg,169,169
12639.jpg,137,137
12639.jpg,50,50
12639.jpg,49,49
12639.jpg,113,113
12639.jpg,141,141
12639.jpg,184,184
12639.jpg,156,156
12639.jpg,516,516
12639.jpg,483,483
12639.jpg,6015,6015
12639.jpg,1474,1474
12639.jpg,858,858
12639.jpg,463,463
12639.jpg,2015,2015
12639.jpg,1301,1301
12639.jpg,6314,6314
12639.jpg,4231,4231
12639.jpg,3647,3647
12639.jpg,1824,1824
12639.jpg,"18,849","18,849"
12639.jpg,"9,293.",9 293
12639.jpg,и Кавалер,и ковалеръ
41.jpg,"а.,","а.,"
41.jpg,нас,ное
41.jpg,раненiе,раненiе
41.jpg,"тной,","оной,"
41.jpg,но болѣзъ,но болѣзнь
41.jpg,еще,еще
41.jpg,непрекратилась,непрекратилась
41.jpg,Вѣдомость,Вѣдомость
41.jpg,тадемѣ,падежъ
41.jpg,скота,скота
41.jpg,приложена,приложена
41.jpg,подъ,подъ
41.jpg,№10.,№10.
41.jpg,Обществен,Обществен-
41.jpg,Призрѣнiе,Призрѣнiе
41.jpg,Общественное,Общественное
41.jpg,призрѣнiе,призрѣнiе
41.jpg,лежитъ,лежитъ
41.jpg,на,на
41.jpg,обязанности При-,обязанности При-
41.jpg,каза.,каза.
41.jpg,Вѣдомость,Вѣдомость
41.jpg,подъ,подъ
41.jpg,№8 пока,№8 пока-
41.jpg,"зываетъ,",зываетъ
41.jpg,что,что
41.jpg,общiй,общiй
41.jpg,оборотъ,обороть
41.jpg,суммъ,суммъ
41.jpg,Приказа,Приказа
41.jpg,въ 1863 году,въ 1863 году
41.jpg,уменьшился,уменьшился
41.jpg,до 8; а въ собствен-,до 8% а въ собствен
41.jpg,номъ,намъ
41.jpg,капитамъ,капиталѣ
41.jpg,Приказа,Приказа
41.jpg,оказалось,оказалось
41.jpg,убыли,убыли
41.jpg,до 2 с.,до 2%
41.jpg,Капиталы,Капиталы
41.jpg,Приказа вы-,Приказа вы-
41.jpg,даваемы,даваемы
41.jpg,были въ,были въ
41.jpg,ссудусъ съ соб-,ссуду съ соб-
41.jpg,люденiемъ,люденiемъ
41.jpg,установленныхъ,установленныхъ
41.jpg,правилъ.,правилъ
41.jpg,Замедленiя,Замедленiя
41.jpg,платежий по,платежей по
41.jpg,зависимъ,займамъ
41.jpg,въ 1863 году,въ 1863 году
41.jpg,небыло.,не было.
41.jpg,"в., Больницы","б, Больницы"
41.jpg,Больничныя,Больничные
41.jpg,зданiя,зданiя
41.jpg,въ го,въ го-
41.jpg,родахъ,родахъ
41.jpg,енисейской,Енисейской
41.jpg,губернiи,губернiи
41.jpg,понепрочности,по непрочности
41.jpg,своей,своей
41.jpg,и,и
41.jpg,не,не
41.jpg,удовству,удобству
41.jpg,"помѣщенiй,",помѣщенiй
41.jpg,не соот-,не соот-
41.jpg,вѣтствуютъ,вѣтствуютъ
41.jpg,своему,своему
41.jpg,назна,назна-
41.jpg,инiю,ченiю.
41.jpg,Въ,Въ
41.jpg,1863,1863
41.jpg,году,году
41.jpg,поддержи,поддержи-
41.jpg,вались,вались
41.jpg,онѣ,отъ
41.jpg,необходимыми,необходимыми
41.jpg,хозяйственными,хозяйственными
41.jpg,исправленi,исправленi-
41.jpg,ямии,ями
41.jpg,на,на
41.jpg,что,что
41.jpg,употреблено:,употреблено:
41.jpg,Въ,Въ
41.jpg,Красноярскѣ.,Красноярскѣ
41.jpg,64 р. 70 к.,64 р. 70 к.
41.jpg,и,и
41.jpg,отпущено,отпущено
41.jpg,на,на
41.jpg,капи,капи
41.jpg,тальныя,тальныя
41.jpg,исправленiя,исправленiя
41.jpg,339,839
41.jpg,62,6/2
41.jpg,Въ,Въ
41.jpg,Ачинскѣ,Ачинскѣ
41.jpg,7-50.,7-50.
41.jpg,Канскѣ,Канскѣ
41.jpg,219-10.,219-10
41.jpg,Минусинскѣ,Минусинскѣ
41.jpg,81,81-
41.jpg,1211 р.,1211 р.
41.jpg,36 р/ к.,36 1/2 р.
41.jpg,Къ,Къ
41.jpg,числу,числу
41.jpg,сего,сего
41.jpg,рода,рода
41.jpg,заведе-,заведе-
41.jpg,нiй,нiй
41.jpg,слѣдуеть,слѣдуетъ
41.jpg,отнести,отнести
41.jpg,и,и
41.jpg,новоучреждаемую,новоучреждаемую
41.jpg,въ,въ
41.jpg,городѣ,городѣ
41.jpg,Красноярскѣ,Красноярскѣ
41.jpg,народную,народную
41.jpg,лечеб-,лечеб-
41.jpg,ницу,ницу
41.jpg,для,для
41.jpg,безвозмезднаго,безвозмеднаго
41.jpg,рель,поль-
41.jpg,зованiя,зования
41.jpg,приходящихъ,приходящихъ
41.jpg,больныхъ,больныхъ
41.jpg,всѣхъ,всѣхъ
41.jpg,"сословiй,","сословiй,"
41.jpg,съ родильнымъ,съ родильнымъ
41.jpg,отдѣленiемъ,отдѣленiемъ
1645.jpg,по,по
1645.jpg,4,4
1645.jpg,дѣламъ,дѣламъ
1645.jpg,производятся,производятся
1645.jpg,слѣдствiя.,слѣдствiя
1645.jpg,5,5
1645.jpg,6,в
1645.jpg,виновныхъ,виновныхъ
1645.jpg,преданы,преданы
1645.jpg,суду,суду
1645.jpg,Упускъ,Упускъ
1645.jpg,арестантовъ,арестантовъ
1645.jpg,побѣговъ,побѣговъ
1645.jpg,изъ,изъ
1645.jpg,тюрьмъ,тюрьмъ
1645.jpg,12,12
1645.jpg,Виновныхъ,Виновныхъ
1645.jpg,18,18
1645.jpg,"человѣкъ,","человѣкъ,"
1645.jpg,изъ,изъ
1645.jpg,нихъ,нихъ
1645.jpg,12,12
1645.jpg,пойманы,пойманы
1645.jpg,и,и
1645.jpg,"осуждены,","осуждены,"
1645.jpg,6,в
1645.jpg,человѣкъ,человѣкъ
1645.jpg,не,не
1645.jpg,отыскано.,отыскино.
1645.jpg,перемѣна,перемѣни
1645.jpg,фами-,фами-
1645.jpg,ми,ми
1645.jpg,и,и
1645.jpg,мѣсте,мѣсти
1645.jpg,ссыл,ссыл
1645.jpg,Виновный,Виновный
1645.jpg,осужденъ,нужденъ
1645.jpg,ки.,ки.
1645.jpg,Нарушенiй,Нарушенiй
1645.jpg,устава,устава
1645.jpg,о,О
1645.jpg,питейномъ,питкиномъ
1645.jpg,сбо-,сбо-
1645.jpg,рѣ,рѣ
1645.jpg,30.,30.
1645.jpg,30,30
1645.jpg,виновныхъ,виновныхъ
1645.jpg,подвергну-,подвергну-
1645.jpg,ты,ты
1645.jpg,штрафу.,штрафу.
1645.jpg,Примѣчанiе:,Примѣчанiе:
1645.jpg,по,по
1645.jpg,состоянiю,состоянiю
1645.jpg,и,и
1645.jpg,званiю,званiю
1645.jpg,обнаруженные,обнаруженные
1645.jpg,преступники,преступники
1645.jpg,и,и
1645.jpg,завиняемые,завиняемые
1645.jpg,въ,въ
1645.jpg,пре-,пре-
1645.jpg,ступленiяхъ,ступленiяхъ
1645.jpg,были.,были.
1645.jpg,дворянъ,дворянъ
1645.jpg,"8,","8,"
1645.jpg,чинов-,чинов-
1645.jpg,никовъ,никовъ
1645.jpg,"13,","13,"
1645.jpg,купцовъ,купцовъ
1645.jpg,"19,","19,"
1645.jpg,мѣщанъ,мѣщанъ
1645.jpg,102,102
1645.jpg,раз-,раз-
1645.jpg,ночинцевъ,ногинцевъ
1645.jpg,"49,","49,"
1645.jpg,нижнихъ,нижнихъ
1645.jpg,чиновъ,чиновъ
1645.jpg,состоя,состоя
1645.jpg,щихъ,щихъ
1645.jpg,на,на
1645.jpg,службѣ,службъ
1645.jpg,"48,","48,"
1645.jpg,отставныхъ,отставныхъ
1645.jpg,сол,сол
1645.jpg,датъ,дать
1645.jpg,"7,","7,"
1645.jpg,казаковъ,казаковъ
1645.jpg,"22,","22,"
1645.jpg,уволенныхъ,уволенныхъ
1645.jpg,изъ,изъ
1645.jpg,военнаго,военнаго
1645.jpg,вѣдомства,вѣдомства
1645.jpg,"1,","1,"
1645.jpg,крестьянъ,крестьянъ
1645.jpg,"226,","226,"
1645.jpg,инородцевъ,инородцевъ
1645.jpg,"41,","41,"
1645.jpg,неоткрывшихъ,неоткрывшихъ
1645.jpg,"званiе-50,","званiе-50,"
1645.jpg,Вѣрно.,Вѣрно
1645.jpg,сосланныхъ,сосланныхъ
1645.jpg,на,на
1645.jpg,водворенiе,водворенiе
1645.jpg,"79,","79,"
1645.jpg,ссыльно-,ссыльно-
1645.jpg,поселенцевъ,поселенцевъ
1645.jpg,468,468
1645.jpg,ссыльно,ссыльно
1645.jpg,каторжныхъ,каторжныхъ
1645.jpg,"94,","94,"
1645.jpg,политическихъ,политическихъ
1645.jpg,преступниковъ,преступниковъ
1645.jpg,-3);,-3;
1645.jpg,итого,итого
1645.jpg,1104,1104
1645.jpg,"муж.,",муж;
1645.jpg,126,126
1645.jpg,жен.,жен.
1645.jpg,п.,п.
1645.jpg,Всего,Всего
1645.jpg,1830,1230
1645.jpg,че-,че-
1645.jpg,ловѣкъ,ловѣкъ
1645.jpg,Изъ,Изъ
1645.jpg,Этаго,этого
1645.jpg,общаго,общаго
1645.jpg,числа,числа
1645.jpg,при,при
1645.jpg,ходится:,ходится:
1645.jpg,на,на
1645.jpg,города,города
1645.jpg,459,459
1645.jpg,"муж.,","муж.,"
1645.jpg,14,14
1645.jpg,жен.,жен.
1645.jpg,и,и
1645.jpg,на,на
1645.jpg,округа,округа
1645.jpg,645,645
1645.jpg,муж.,мум.
1645.jpg,и,и
1645.jpg,112,112
1645.jpg,женщинъ,женщинъ
1645.jpg,Гражданскiй,Граждинскiй
1645.jpg,Губернаторъ,Губернаторъ
499.jpg,к,№
499.jpg,665,665
499.jpg,Главное,Главное
499.jpg,восточной,восточной
499.jpg,Сибири,Сибири
499.jpg,он,оц
499.jpg,управление,управление
499.jpg,№687,№687
499.jpg,ноздом,Картон
499.jpg,789,687
499.jpg,Схи ч.,Ед.хр
499.jpg,8584-х,К-Л898
499.jpg,по,оц
499.jpg,№,№
499.jpg,ДОИПО,Опись
499.jpg,96,36
499.jpg,ж,№
499.jpg,а.х,хр
499.jpg,ж.,ед.
499.jpg,не,24
499.jpg,№Ф,Ф №
499.jpg,6,9
499.jpg,ж,№
499.jpg,доицо,опись
499.jpg,ГАИО,ГАИО
499.jpg,ОГКО,ОГКУ
499.jpg,нъ,24
499.jpg,ж,№
499.jpg,28,Ф
499.jpg,Отчёт е,Отчёт с
499.jpg,состоянии,состоянии
499.jpg,Енисейской,Енисейской
499.jpg,губернии,губернии
499.jpg,за,32
499.jpg,1865г.,1865 г.
499.jpg,17.05.,17.05
499.jpg,1866,1866
499.jpg,07.06.1866,07.06.1865
499.jpg,На,На
499.jpg,215,215
499.jpg,листах,листах
499.jpg,Р.,Ф.
499.jpg,№,№
499.jpg,24,24
499.jpg,ботась,опись
499.jpg,№,№
499.jpg,9,3
499.jpg,ед. хр. А.,ед. хр. №
499.jpg,36,36
499.jpg,ОГКУ,ОГКУ
499.jpg,ГАИО,ГАИО
499.jpg,ст. к-1898,св К-1898
499.jpg,Ф. №,Ф.№
499.jpg,24,24
499.jpg,Опись,Опись
499.jpg,№,№
499.jpg,оц,оц
499.jpg,Ед.хр,Ед.хр
499.jpg,687,687
499.jpg,Картон,Картон
12576.jpg,3.,3.
12576.jpg,Расходы,Расходы
12576.jpg,Приказа.,Приказа.
12576.jpg,Въ,Въ
12576.jpg,1840,1840
12576.jpg,году,году
12576.jpg,Приказъ,Приказъ
12576.jpg,получилъ,получилъ
12576.jpg,доходовъ:,доходовъ:
12576.jpg,Серебромъ.,Серебромъ
12576.jpg,Опредѣлительныхъ,Опредѣлительных
12576.jpg,постоянныхъ.,постоянныхъ
12576.jpg,1634 р.,1634 р.
12576.jpg,2 2/4 к.,2 2/7 к.
12576.jpg,"О предѣлительныхъ,","Опредлительныхъ,"
12576.jpg,но,но
12576.jpg,въ,въ
12576.jpg,Каче-,каче-
12576.jpg,ствѣ,стве
12576.jpg,непостоянно,непостоянно
12576.jpg,ихъ.,ихъ.
12576.jpg,4764,4764
12576.jpg,34 3/4,34 3/7
12576.jpg,"Неопредѣлительныхъ,",Неопредлительныхъ
12576.jpg,случай-,случай-
12576.jpg,ныхъ,ныхъ
12576.jpg,отъ,отъ
12576.jpg,хозяйственныхъ,хозяйственныхъ
12576.jpg,За-,За-
12576.jpg,веденiй,веденiи
12576.jpg,и,и
12576.jpg,за,за
12576.jpg,призрѣнiе,призренiе
12576.jpg,воен-,воен-
12576.jpg,ныхъ,ныхъ
12576.jpg,людей.,людей.
12576.jpg,3991-,3991
12576.jpg,71-,71
12576.jpg,Итого,Итого
12576.jpg,серебромъ,серебрамъ.
12576.jpg,.10393 р.,10393 р.
12576.jpg,7 3/4 к.,7 5/7к.
12576.jpg,Остаточныхъ,Остаточныхъ
12576.jpg,къ,къ
12576.jpg,1840,1840
12576.jpg,му,му
12576.jpg,году,году
12576.jpg,серебромъ.,серебромъ.
12576.jpg,738,738
12576.jpg,41 3/4,40 3/7
12576.jpg,Всего,Всего
12576.jpg,съ,съ
12576.jpg,остаточны-,остаточны
12576.jpg,ми,ми
12576.jpg,серебромъ,серебромъ
12576.jpg,11.131 р.,11131 р.
12576.jpg,49 1/4,49 1/2
12576.jpg,К.,к.
12576.jpg,Доходъ,Доходъ
12576.jpg,въ,въ
12576.jpg,1840,1840
12576.jpg,году,году
12576.jpg,въ,въ
12576.jpg,сравне-,сравне-
12576.jpg,нiи,нiи
12576.jpg,съ,съ
12576.jpg,доходомъ,доходомъ
12576.jpg,предшествовавшаго,предшествовавшаго
12576.jpg,1839,1839
12576.jpg,года,года
12576.jpg,увѣличился,увѣличился
12576.jpg,За,За
12576.jpg,поступле-,поступле-
12576.jpg,нiемъ,нiемъ
12576.jpg,всѣхъ,всѣхъ
12576.jpg,процентовъ,процентовъ
12576.jpg,на,на
12576.jpg,собствен-,собствен-
12576.jpg,ный,ный
12576.jpg,капиталъ.,капиталъ.
1353.jpg,3.),3)
1353.jpg,4),4)
1353.jpg,5),5.)
1353.jpg,6),6)
1353.jpg,7.,7.
1353.jpg,Васильевская,Васильевская
1353.jpg,Никольская.,Никольская.
1353.jpg,Троицкая.,Троицкая.
1353.jpg,Петропавло,Петропавло
1353.jpg,вская.,вская.
1353.jpg,Богоявленская,Богоявленская
1353.jpg,въ,въ
1353.jpg,селѣ,селѣ
1353.jpg,Изын,Изын
1353.jpg,жульскомъ,жульскомъ
1353.jpg,съ,съ
1353.jpg,1-го по,1-го по
1353.jpg,4-я Января,4-е Января
1353.jpg,Съѣзда,Съѣзда
1353.jpg,Тамъ же,Тамъ же
1353.jpg,съ,съ
1353.jpg,9-го по 12-е,9-го по 12-е
1353.jpg,Мая,Мая
1353.jpg,торговцевъ,торговцевъ
1353.jpg,въ,во
1353.jpg,селѣ,селѣ
1353.jpg,Наза-,Наза-
1353.jpg,ровскомъ-въ,ровскомъ - въ
1353.jpg,и,и
1353.jpg,продажи,продажи
1353.jpg,праздникъ,праздникъ
1353.jpg,Св.,Св.
1353.jpg,троицы,троицы
1353.jpg,въ те,-въте
1353.jpg,ченiи,ченiи
1353.jpg,3,3
1353.jpg,дней.,дней.
1353.jpg,небыло.,небыло.
1353.jpg,Ужурской,Ужурской
1353.jpg,волости.,волости.
1353.jpg,въ,въ
1353.jpg,селѣ,селѣ
1353.jpg,Ужур-,Ужур-
1353.jpg,скомъ,скомъ
1353.jpg,29 Iюне,29 Їюня
1353.jpg,по,по
1353.jpg,1-е,1-е
1353.jpg,Iюля.,Їюля.
1353.jpg,15.150 р.,15.150 р.
1353.jpg,3095 р,3095 р
1353.jpg,въ селѣ,въ селѣ
1353.jpg,Шары-,Шары-
1353.jpg,"повскомъ,","повском,"
1353.jpg,съ,съ
1353.jpg,6-го ра,6-го по
1353.jpg,9-е,9-е
1353.jpg,Января.,Января.
1353.jpg,1530 р.,1530 р.
1353.jpg,200 р.,200 р.
1353.jpg,8.),8.)
1353.jpg,9),9.)
1353.jpg,10.),10.)
1353.jpg,11.),11.)
1353.jpg,Троицкая.,Троицкая.
1353.jpg,Михайловская.,Михайловская.
1353.jpg,Ильинская.,Ильинская.
1353.jpg,Преображенская,Преображенская
1353.jpg,въ селѣ,въ селѣ
1353.jpg,Солгон,Солгон
1353.jpg,"скомъ,","скомъ,"
1353.jpg,въ,въ
1353.jpg,празд-,празд-
1353.jpg,никъ,никъ
1353.jpg,Св.,Св.
1353.jpg,трой,трой
1353.jpg,цы,цы
1353.jpg,-3,-3
1353.jpg,дня.,дня.
1353.jpg,Чернорѣчинской,Чернорѣчинской
1353.jpg,волости.,волости.
1353.jpg,въ,въ
1353.jpg,селѣ,селѣ
1353.jpg,черно,черно
1353.jpg,рѣчинскомъ,рѣчинскомъ
1353.jpg,8-го,8-го
1353.jpg,Ноября.,Ноября
1353.jpg,въ,въ
1353.jpg,селѣ,селѣ
1353.jpg,Но,Но
1353.jpg,воселовскомъ,воселовскомъ
1353.jpg,20,20
1353.jpg,Iюля,Їюля
1353.jpg,въ,въ
1353.jpg,селѣ,селѣ
1353.jpg,ви,ви
1353.jpg,рилюскомъ,рилюскомъ
1353.jpg,6-го,6-го
1353.jpg,Авгус-,Авгус-
1353.jpg,та.,та.
1353.jpg,186,186
1353.jpg,1080 р,1080 р
1353.jpg,215 р,215 р
1353.jpg,Съѣзда,Съѣзда
1353.jpg,и,и
1353.jpg,продажи,продажи
1353.jpg,небыло.,небыло.
1353.jpg,Чиновникъ,Чиновникъ
5251.jpg,№,<NR>
5251.jpg,не,<NR>
5251.jpg,мости,<NR>
5251.jpg,№,<NR>
5251.jpg,вѣдо-,<NR>
5251.jpg,про-,<NR>
5251.jpg,Время,<NR>
5251.jpg,вступ-,<NR>
5251.jpg,поряд-,<NR>
5251.jpg,шедшего,<NR>
5251.jpg,годъ.,<NR>
5251.jpg,семъ,<NR>
5251.jpg,СОДЕРЖАНIЕ,СОДЕРЖАНIЕ
5251.jpg,человекъ,nan
5251.jpg,ДѣЛЪ,ДѣЛЪ
5251.jpg,ку.,<NR>
5251.jpg,щихся въ,щихся въ
5251.jpg,Богучанском,Богучанском
5251.jpg,отдѣленiи,отдѣленiи
5251.jpg,хлѣбныхъ,хлѣбныхъ
5251.jpg,запасныхъ,запасныхъ
5251.jpg,магазинов,магазиновъ
5251.jpg,"Петропавловскаго,","Петропавловскаго,"
5251.jpg,Бѣ-,Бѣ-
5251.jpg,добинскаго,добинскаго
5251.jpg,и Яркине,иЯркинc
5251.jpg,каго.,каго.
5251.jpg,1854,1854
5251.jpg,99.,99.
5251.jpg,но.,110.
5251.jpg,Iюня,Iюня
5251.jpg,По рапорту,По рапорту
5251.jpg,Туруханска,Туруханска
